query,category
I made a mistake this morning when I did a transfer. How do I reverse it?,order_cancellation
Can I cancel a transaction?,order_cancellation
"Hi, I sent a payment to the wrong account number - can you cancel it as soon as possible?",order_cancellation
How do I revert a transaction?,order_cancellation
I just realized I made the wrong transaction yesterday. Would  you please make it correct?I need it by tomorrow Please.,order_cancellation
How do i cancel a charge?,order_cancellation
"I didn't want to make a transaction, I want to revert it",order_cancellation
Is there a way to undo a transaction?,order_cancellation
"I accidentally made a payment from the wrong account yesterday. It's my rent payment, and it's very large, so the account I paid from won't be able to cover the amount. It's really important that the payment be made from the right account?",order_cancellation
I would like help to revert a transaction I did this morning,order_cancellation
Please help revert my transaction from this morning.,order_cancellation
Is there any way to cancel my transfer,order_cancellation
I messed up a transfer and need to reverse it.,order_cancellation
"Please cancel my most recent transfer, it was a mistake. This is an emergency. It needs to be canceled before it goes through.",order_cancellation
I made a mistake and performed a transaction on the wrong account!,order_cancellation
I want to revert a transaction I did this morning,order_cancellation
I need to change a transfer.,order_cancellation
How do I cancel a transaction?,order_cancellation
I need to cancel a transaction please!,order_cancellation
I want to revert a transaction I did,order_cancellation
"Could I please cancel my transfer, I paid it into the wrong account. I need to pay it into the right account by tomorrow.",order_cancellation
I need a transfer cancelled.,order_cancellation
I did a transaction this morning and now I want to cancel it.,order_cancellation
A transfer has to be cancelled.,order_cancellation
Is it possible to cancel a transaction?,order_cancellation
I messed up and made a transaction using the wrong account.,order_cancellation
One of my transactions needs to be canceled.,order_cancellation
I need to stop a transaction that I made.,order_cancellation
I need to cancel a transfer I made.,order_cancellation
"My transfer was wrong, are you able to stop it before it goes through please?",order_cancellation
I used the wrong account.,order_cancellation
I've made a horrible mistake!  I transferred money to the wrong account by accident!  I entered one of the digits wrong.  I need this cancelled immediately please.,order_cancellation
What are the steps I need to take to cancel a transaction?,order_cancellation
I would like to cancel a transfer...is this possible?,order_cancellation
I want to cancel the transaction I made earlier,order_cancellation
I submitted a transaction but it was for the incorrect account.,order_cancellation
"I stupidly initiated a rent payment from the wrong account yesterday. It can't be paid from that account, but it really needs to get paid on time. Am I able to move the payment to the right account?",order_cancellation
Can you help me to quickly cancel a transaction I accidentally did to the wrong account?,order_cancellation
"I don't think the transaction has gone through, so can I cancel a transfer?",order_cancellation
I wanna revert a transaction i did this morning.,order_cancellation
I did a transaction to a wrong account!,order_cancellation
Please help me cancel a transaction.,order_cancellation
I entered a typo when I was transferring money and now I've sent it to an incorrect account.  This is so bad!  I need it cancelled now.,order_cancellation
How fast can you fix an error in payment?  I made a payment in the wrong account yesterday and it needs to be adjusted by tomorrow for my rent.,order_cancellation
Please cancel my last transaction.,order_cancellation
How to cancel a transaction,order_cancellation
I need to cancel a transfer,order_cancellation
Help me cancel a transfer.,order_cancellation
"who do I talk to, to cancel a transfer?",order_cancellation
Help! I need to cancel a transaction.,order_cancellation
I made a mistake and need to cancel a transfer.,order_cancellation
If I make a mistake can I cancel the transaction?,order_cancellation
I need to cancel a transaction.,order_cancellation
I don't need to transfer anymore and I want to cancel it.,order_cancellation
How do I cancel a transfer?,order_cancellation
"I made a mistake on the last transfer I made, who must I speak with to cancel?",order_cancellation
Who do I call to cancel a transfer?,order_cancellation
It is extremely important that I cancel the transfer I made yesterday and put the money into a different account.  Is this possible?,order_cancellation
I made a transaction to the wrong account!,order_cancellation
Is there any way to cancel a recent transfer?  I did not mean to make it and need to make sure it does not go through.,order_cancellation
Is there a way to revert a transaction?,order_cancellation
